timestamp;tag;duration;package_0;dram_0;core_0
1706825501.3385556;wrapper;0.0038857460021972656;166198.0;4882.0;144592.0
1706825504.346089;wrapper;0.0005795955657958984;42786.0;1648.0;22828.0
1706825507.3502681;wrapper;0.0017480850219726562;97167.0;2564.0;77820.0
1706825830.9362988;wrapper;0.0016794204711914062;32165.0;2503.0;9521.0
1706825832.6589212;wrapper;0.0013451576232910156;16662.0;2746.0;11902.0
1706825833.9424531;wrapper;0.0010385513305664062;13672.0;916.0;3784.0
1706826227.632805;wrapper;0.003964662551879883;215515.0;5127.0;169067.0
1706826230.6421971;wrapper;0.0017690658569335938;112305.0;2991.0;87525.0
1706826233.6483095;wrapper;0.0017354488372802734;113037.0;2441.0;81848.0
1706826236.6541185;wrapper;0.0016465187072753906;94605.0;2259.0;56457.0
1706826239.7238371;wrapper;0.001695394515991211;60669.0;1587.0;74219.0
1706826242.733233;wrapper;0.001661539077758789;95093.0;2502.0;67383.0
1706826269.8253582;wrapper;0.00167083740234375;112671.0;2929.0;76294.0
1706826272.8325222;wrapper;0.0017323493957519531;111023.0;2624.0;91858.0
1706826275.8375545;wrapper;0.001683950424194336;106018.0;2564.0;79895.0
1706826278.8415232;wrapper;0.0006937980651855469;53162.0;1587.0;38513.0
1706826281.9106932;wrapper;0.0016705989837646484;89843.0;2503.0;56946.0
1706826284.9166248;wrapper;0.0016543865203857422;109313.0;2564.0;77820.0
1706826287.9216642;wrapper;0.0016841888427734375;110901.0;2563.0;79224.0
1706826290.9274783;wrapper;0.001653432846069336;113830.0;2502.0;80871.0
1706826294.0006623;wrapper;0.005138397216796875;229614.0;6714.0;161621.0
1706826297.009734;wrapper;0.0005850791931152344;52185.0;1587.0;24903.0
1706826300.0156364;wrapper;0.0005805492401123047;59998.0;1770.0;26733.0
1706829190.3295345;wrapper;0.0017404556274414062;31678.0;2563.0;10254.0
1706829192.4748826;wrapper;0.0027434825897216797;31616.0;3540.0;13122.0
1706829193.3322492;wrapper;0.0014581680297851562;25757.0;1648.0;2564.0
1706829224.6908038;wrapper;0.0012257099151611328;8423.0;855.0;5310.0
1706829425.9249246;wrapper;0.003436565399169922;88500.0;4577.0;86059.0
1706829425.999871;wrapper;0.001344919204711914;29663.0;1465.0;33325.0
1706829426.0719178;wrapper;0.0014429092407226562;38086.0;2991.0;38514.0
1706829426.144019;wrapper;0.0015070438385009766;67688.0;2625.0;41198.0
1706829427.8007863;wrapper;0.0013420581817626953;35767.0;1526.0;29419.0
1706829427.8723688;wrapper;0.0016396045684814453;29053.0;1099.0;42969.0
